"","MFRI","MAP_mm","FF"
"26470",4.188,543.099012138749,0.238777459407832
"26471",4.188,552.929767273694,0.238777459407832
"26472",4.188,544.806850892259,0.238777459407832
"26473",4.467,527.468565766617,0.223863890754421
"26474",4.188,524.467392835476,0.238777459407832
"26475",4.467,526.370322484098,0.223863890754421
"26476",4.467,533.238327234039,0.223863890754421
"26477",5.154,536.895977537699,0.194024058983314
"26544",6.091,544.841082068127,0.16417665407979
"26545",6.091,538.956302279787,0.16417665407979
"26546",5.583,535.891713650519,0.179115171054988
"26547",6.091,533.126889780359,0.16417665407979
"26548",5.154,530.0701282535,0.194024058983314
"26549",5.154,531.946201700979,0.194024058983314
"26550",5.154,532.993589963052,0.194024058983314
"26551",5.154,531.803185673287,0.194024058983314
"26552",5.154,534.883174200943,0.194024058983314
"26553",5.154,534.002088993755,0.194024058983314
"26554",5.583,534.732420669057,0.179115171054988
"26555",6.091,532.764957371655,0.16417665407979
"26556",5.583,528.683811752473,0.179115171054988
"26557",5.154,530.118064230034,0.194024058983314
"26558",5.583,530.744067180649,0.179115171054988
"26559",5.583,529.511703177675,0.179115171054988
"26560",5.583,535.299366703194,0.179115171054988
"26561",6.091,533.302582232861,0.16417665407979
"26562",6.091,536.005195062454,0.16417665407979
"26563",6.091,533.089921451697,0.16417665407979
"26564",6.091,536.055057555775,0.16417665407979
"26565",5.583,538.719513490618,0.179115171054988
"26566",5.583,533.549401966068,0.179115171054988
"26567",6.7,533.610387319658,0.149253731343284
"26568",6.7,530.624677443543,0.149253731343284
"26569",5.583,526.447639735235,0.179115171054988
"26570",6.7,526.108287498848,0.149253731343284
"26571",6.7,527.689412746407,0.149253731343284
"26572",6.7,524.269728440453,0.149253731343284
"26573",6.7,519.319492763632,0.149253731343284
"26574",6.7,520.905617847839,0.149253731343284
"26575",6.7,523.90704248868,0.149253731343284
"26576",6.091,528.931120160799,0.16417665407979
"26577",5.154,528.974211383808,0.194024058983314
"26578",6.091,530.991387266838,0.16417665407979
"26579",5.583,530.576349097347,0.179115171054988
"26580",5.583,526.121965775735,0.179115171054988
"26581",5.583,523.118198161017,0.179115171054988
"26582",5.154,521.570742482243,0.194024058983314
"26583",5.154,516.854425392126,0.194024058983314
"26584",5.154,512.090955892305,0.194024058983314
"26585",5.154,507.93497955164,0.194024058983314
"26586",4.467,507.425745060254,0.223863890754421
"26587",4.467,504.070751157297,0.223863890754421
"26588",4.467,504.39884047685,0.223863890754421
"26589",4.786,497.381680084831,0.208942749686586
"26590",4.188,498.455535715661,0.238777459407832
"26591",4.467,499.752695831572,0.223863890754421
"26592",4.786,500.893356692274,0.208942749686586
"26593",4.467,504.455346144048,0.223863890754421
"26594",4.188,505.607477349705,0.238777459407832
"26595",4.188,502.744267743983,0.238777459407832
"26596",5.154,502.705761606033,0.194024058983314
"26597",5.154,500.434873768488,0.194024058983314
"26598",5.583,500.686446717022,0.179115171054988
"26599",5.583,499.839871287275,0.179115171054988
"26600",6.7,496.522860362652,0.149253731343284
"26601",6.7,493.530212078492,0.149253731343284
"26602",6.7,491.07275488247,0.149253731343284
"26603",5.583,488.301403802575,0.179115171054988
"26604",5.583,485.824465855949,0.179115171054988
"26605",5.583,487.87890500389,0.179115171054988
"26606",5.154,489.924451988092,0.194024058983314
"26607",5.154,508.394395556628,0.194024058983314
"26608",5.154,538.802589676465,0.194024058983314
"26609",5.154,545.796751362945,0.194024058983314
"26610",4.786,522.248119494155,0.208942749686586
"26611",4.467,523.576251092753,0.223863890754421
"26612",4.188,527.564807584367,0.238777459407832
"26613",4.188,523.374469048093,0.238777459407832
"26614",4.467,516.266248092135,0.223863890754421
"26615",4.467,514.491347790231,0.223863890754421
"26616",4.467,517.924840240554,0.223863890754421
"26617",4.786,521.584176918287,0.208942749686586
"26618",4.786,533.921871535096,0.208942749686586
"26619",5.583,534.014737300811,0.179115171054988
"26620",5.154,532.077886289478,0.194024058983314
"26685",6.091,551,0.16417665407979
"26686",5.583,545.728491942187,0.179115171054988
"26687",6.091,541.481212534917,0.16417665407979
"26688",5.154,539.015415835215,0.194024058983314
"26689",5.154,535.377625218512,0.194024058983314
"26690",4.786,535.435916463767,0.208942749686586
"26691",4.786,532.426670879386,0.208942749686586
"26692",5.154,530.384949660183,0.194024058983314
"26693",5.154,530.33205662163,0.194024058983314
"26694",5.583,533.497497856993,0.179115171054988
"26695",6.091,535.74661485652,0.16417665407979
"26696",6.091,533.993194230061,0.16417665407979
"26697",6.091,535.973635189501,0.16417665407979
"26698",6.091,533.867576586047,0.16417665407979
"26699",6.091,535.270718489352,0.16417665407979
"26700",5.583,535.116072175111,0.179115171054988
"26701",5.154,537.836398489927,0.194024058983314
"26702",6.091,537.944319170293,0.16417665407979
"26703",6.091,541.932806302884,0.16417665407979
"26704",6.091,538.107359480054,0.16417665407979
"26705",5.583,539.052468927147,0.179115171054988
"26706",5.154,540.343897185359,0.194024058983314
"26707",5.154,537.940938602315,0.194024058983314
"26708",6.091,535.006538739766,0.16417665407979
"26709",6.7,531.27866819515,0.149253731343284
"26710",6.091,529.500975712794,0.16417665407979
"26711",6.7,530.246981747257,0.149253731343284
"26712",6.091,527.362840428346,0.16417665407979
"26713",6.7,524.714615648901,0.149253731343284
"26714",6.091,523.389832559401,0.16417665407979
"26715",6.091,524.291246107559,0.16417665407979
"26716",6.091,528.212310241039,0.16417665407979
"26717",5.583,531.809334955295,0.179115171054988
"26718",5.154,532.46684096684,0.194024058983314
"26719",5.154,533.959836107524,0.194024058983314
"26720",5.583,530.529756229115,0.179115171054988
"26721",5.583,526.586195176093,0.179115171054988
"26722",5.583,523.034119860519,0.179115171054988
"26723",5.154,522.026758766057,0.194024058983314
"26724",5.154,518.552728399107,0.194024058983314
"26725",5.154,512.742214781496,0.194024058983314
"26726",5.154,512.170359802001,0.194024058983314
"26727",4.786,509.987386942737,0.208942749686586
"26728",5.154,505.91171078697,0.194024058983314
"26729",5.154,504.246750628142,0.194024058983314
"26730",4.467,499.978555306826,0.223863890754421
"26731",4.467,504.195512505366,0.223863890754421
"26732",4.786,503.300420114656,0.208942749686586
"26733",4.188,505.132112672448,0.238777459407832
"26734",4.188,508.816350796804,0.238777459407832
"26735",4.188,507.705696819199,0.238777459407832
"26736",4.188,506.386482447676,0.238777459407832
"26737",4.188,503.43637060318,0.238777459407832
"26738",5.154,503.727373896069,0.194024058983314
"26739",5.583,502.442629684834,0.179115171054988
"26740",5.583,499.70056594265,0.179115171054988
"26741",6.7,497.785442784235,0.149253731343284
"26742",6.7,494.8402235504,0.149253731343284
"26743",6.091,492.551896083293,0.16417665407979
"26744",5.583,493.39735519745,0.179115171054988
"26745",5.583,492.046214534128,0.179115171054988
"26746",5.154,487.70167798758,0.194024058983314
"26747",5.583,486.064173660309,0.179115171054988
"26748",5.583,490.204935565007,0.179115171054988
"26749",5.154,510.57533636727,0.194024058983314
"26750",5.154,527.087868600165,0.194024058983314
"26751",5.154,532.178254366624,0.194024058983314
"26752",4.786,517.467266931064,0.208942749686586
"26753",4.786,521.764662833863,0.208942749686586
"26754",4.188,516.774646494652,0.238777459407832
"26755",4.786,516.497313715303,0.208942749686586
"26756",5.154,508.351529860194,0.194024058983314
"26757",5.154,510.104513419658,0.194024058983314
"26758",5.154,521.170402925692,0.194024058983314
"26759",4.786,528.477273854015,0.208942749686586
"26760",5.583,532.919080202611,0.179115171054988
"26761",5.583,536.24333417029,0.179115171054988
"26762",6.091,533.167333961217,0.16417665407979
"26763",8.375,523.490534097071,0.119402985074627
"26827",5.583,549.880723603428,0.179115171054988
"26828",6.091,544.263269972063,0.16417665407979
"26829",5.583,539.587083264363,0.179115171054988
"26830",5.583,536.880194952009,0.179115171054988
"26831",5.583,533.265712705741,0.179115171054988
"26832",5.583,530.851067190791,0.179115171054988
"26833",5.583,528.064946915842,0.179115171054988
"26834",5.583,527.347903945726,0.179115171054988
"26835",5.154,530.972705163865,0.194024058983314
"26836",5.583,531.736212142399,0.179115171054988
"26837",6.091,530.518194872554,0.16417665407979
"26838",6.091,535.855539866288,0.16417665407979
"26839",6.091,534.36785351605,0.16417665407979
"26840",6.091,534.255724982441,0.16417665407979
"26841",6.091,538.370230957524,0.16417665407979
"26842",5.154,539.161732536493,0.194024058983314
"26843",5.583,539.398205443651,0.179115171054988
"26844",5.583,538.994617924878,0.179115171054988
"26845",5.154,538.62426384651,0.194024058983314
"26846",5.154,539.887238387652,0.194024058983314
"26847",4.786,538.828572046465,0.208942749686586
"26848",5.154,539.827890837351,0.194024058983314
"26849",5.583,538.060118852148,0.179115171054988
"26850",6.7,535.099754958609,0.149253731343284
"26851",5.154,533.862906120529,0.194024058983314
"26852",6.091,533.689865785651,0.16417665407979
"26853",6.091,532.497653805942,0.16417665407979
"26854",6.091,530.2933625818,0.16417665407979
"26855",6.091,528.679375892068,0.16417665407979
"26856",5.583,530.629138802221,0.179115171054988
"26857",5.583,533.321079481768,0.179115171054988
"26858",4.467,535.40638576894,0.223863890754421
"26859",4.467,532.633523443156,0.223863890754421
"26860",4.467,531.03662097154,0.223863890754421
"26861",4.467,527.128123821922,0.223863890754421
"26862",5.154,526.038087069034,0.194024058983314
"26863",5.154,522.162045536227,0.194024058983314
"26864",5.583,522,0.179115171054988
"26865",5.583,520.288450412599,0.179115171054988
"26866",5.154,513.844657146081,0.194024058983314
"26867",5.154,514.250491443582,0.194024058983314
"26868",5.154,510.423653203728,0.194024058983314
"26869",5.154,507.140295024716,0.194024058983314
"26870",5.154,503.751672255648,0.194024058983314
"26871",4.467,502.869438471247,0.223863890754421
"26872",4.467,512.152390353841,0.223863890754421
"26873",4.467,509.811252463891,0.223863890754421
"26874",4.467,508.958316695313,0.223863890754421
"26875",4.467,509.95117252204,0.223863890754421
"26876",4.188,507.466078667245,0.238777459407832
"26877",4.188,506.696145432364,0.238777459407832
"26878",4.188,504.463303237455,0.238777459407832
"26879",3.941,507.581358051612,0.253742704897234
"26880",4.786,503.89388679896,0.208942749686586
"26881",4.786,499.231041429723,0.208942749686586
"26882",4.786,499.404875033935,0.208942749686586
"26883",5.583,497.965321965221,0.179115171054988
"26884",5.583,496.023709905456,0.179115171054988
"26885",5.154,498.558224693674,0.194024058983314
"26886",5.583,497.792412756134,0.179115171054988
"26887",5.583,492.094609965473,0.179115171054988
"26888",5.583,493.56002708286,0.179115171054988
"26889",5.583,492.488053603244,0.179115171054988
"26890",6.091,490.584193101906,0.16417665407979
"26891",5.583,493.550209699475,0.179115171054988
"26892",5.154,508.747731783104,0.194024058983314
"26893",5.154,510.291045847263,0.194024058983314
"26894",4.786,510.558853419362,0.208942749686586
"26895",4.467,515.695896884476,0.223863890754421
"26896",4.467,517.731256043164,0.223863890754421
"26897",5.583,508.397129057271,0.179115171054988
"26898",5.583,513.742687779295,0.179115171054988
"26899",5.154,519.131418713401,0.194024058983314
"26900",5.583,526.69651661914,0.179115171054988
"26901",5.583,530.19610053223,0.179115171054988
"26902",5.583,539.107884805348,0.179115171054988
"26903",5.583,538.407180988366,0.179115171054988
"26904",5.154,528.958476004344,0.194024058983314
"26905",5.583,517.668802084491,0.179115171054988
"26968",6.091,549,0.16417665407979
"26969",6.091,544.839166534657,0.16417665407979
"26970",5.583,541.773736018824,0.179115171054988
"26971",5.583,537.04564525125,0.179115171054988
"26972",5.583,534.103806184562,0.179115171054988
"26973",5.583,533.038848970436,0.179115171054988
"26974",5.583,527.977382721603,0.179115171054988
"26975",5.583,524.460301495088,0.179115171054988
"26976",5.583,527.184716434803,0.179115171054988
"26977",6.7,529.440433959048,0.149253731343284
"26978",6.7,529.264714475815,0.149253731343284
"26979",6.091,534.188664342952,0.16417665407979
"26980",6.091,529.636578763308,0.16417665407979
"26981",6.091,529.13974785,0.16417665407979
"26982",6.091,533.888570095372,0.16417665407979
"26983",6.091,532.744372879525,0.16417665407979
"26984",5.583,532.082058222682,0.179115171054988
"26985",4.786,532.636051171092,0.208942749686586
"26986",4.786,535.523905634465,0.208942749686586
"26987",5.154,536.531670117996,0.194024058983314
"26988",5.154,534.365184149912,0.194024058983314
"26989",5.154,535.662103977377,0.194024058983314
"26990",5.154,534.549882269494,0.194024058983314
"26991",5.154,535.545230830984,0.194024058983314
"26992",5.583,533.459129717282,0.179115171054988
"26993",5.583,534.669789525347,0.179115171054988
"26994",6.091,532.368474678846,0.16417665407979
"26995",6.091,530.012389467301,0.16417665407979
"26996",6.091,528.971219176549,0.16417665407979
"26997",5.583,532.937069508854,0.179115171054988
"26998",5.583,533.557046672555,0.179115171054988
"26999",4.786,533.12193842317,0.208942749686586
"27000",5.154,530.165367151618,0.194024058983314
"27001",5.154,528.579550077122,0.194024058983314
"27002",4.786,524.17936097597,0.208942749686586
"27003",4.467,523.904494499267,0.223863890754421
"27004",5.154,522.097499980115,0.194024058983314
"27005",5.154,522,0.194024058983314
"27006",5.583,519.379011043707,0.179115171054988
"27007",5.583,513.744708677904,0.179115171054988
"27008",5.583,511.938620217931,0.179115171054988
"27009",4.188,510.80793396986,0.238777459407832
"27010",4.467,508.887596991435,0.223863890754421
"27011",4.467,509.385657421102,0.223863890754421
"27012",4.467,507.195078780455,0.223863890754421
"27013",4.467,516.086550774551,0.223863890754421
"27014",4.467,514.395402400006,0.223863890754421
"27015",4.467,512.658163702264,0.223863890754421
"27016",4.188,513.209495559591,0.238777459407832
"27017",4.188,509.225467667436,0.238777459407832
"27018",4.188,509.319698359323,0.238777459407832
"27019",4.188,508.443656936617,0.238777459407832
"27020",4.786,510.257726756737,0.208942749686586
"27021",4.786,504.379350920607,0.208942749686586
"27023",4.786,500.282841334877,0.208942749686586
"27024",4.786,499.060484135255,0.208942749686586
"27025",4.786,499.180874296662,0.208942749686586
"27026",5.154,504.812818576611,0.194024058983314
"27027",5.583,500.788718043974,0.179115171054988
"27028",5.583,495.595834351732,0.179115171054988
"27029",5.583,498.828234024298,0.179115171054988
"27030",5.583,494.319163944653,0.179115171054988
"27031",5.583,491.108139097523,0.179115171054988
"27032",5.583,489.278291964044,0.179115171054988
"27033",5.583,491.639255429121,0.179115171054988
"27034",5.154,495.035489364295,0.194024058983314
"27035",5.154,496.478859701666,0.194024058983314
"27036",4.786,508.567227653075,0.208942749686586
"27037",4.467,518.994889697424,0.223863890754421
"27038",6.091,515.836120519888,0.16417665407979
"27039",5.583,517.421834351925,0.179115171054988
"27040",6.091,522.908473919793,0.16417665407979
"27041",6.091,526.756806666066,0.16417665407979
"27042",6.091,529.800589679592,0.16417665407979
"27043",6.091,520.428195571382,0.16417665407979
"27044",5.583,531.065013615752,0.179115171054988
"27045",5.154,531.69835273299,0.194024058983314
"27046",6.091,523.895014555465,0.16417665407979
"27047",6.091,520.229669616551,0.16417665407979
"27048",5.583,526.522605532158,0.179115171054988
"27109",6.091,548.213180025199,0.16417665407979
"27110",6.091,543.103646322417,0.16417665407979
"27111",5.583,539.823670777499,0.179115171054988
"27112",5.583,540.097257815449,0.179115171054988
"27113",5.583,533.405753663101,0.179115171054988
"27114",6.091,528.630708724193,0.16417665407979
"27115",6.091,526.668014091211,0.16417665407979
"27116",7.444,522.864861069389,0.134336378291241
"27117",6.7,523.550216720882,0.149253731343284
"27118",6.7,525.156386250041,0.149253731343284
"27119",6.7,529.02158976273,0.149253731343284
"27120",6.7,529.195546505368,0.149253731343284
"27121",6.7,527.003921852482,0.149253731343284
"27122",6.7,526.991238903458,0.149253731343284
"27123",6.091,532.584419209019,0.16417665407979
"27124",6.091,530.868387008946,0.16417665407979
"27125",6.091,527.23142313843,0.16417665407979
"27126",6.091,530.771610280751,0.16417665407979
"27127",6.091,532.160660068656,0.16417665407979
"27128",6.091,533.558054229155,0.16417665407979
"27129",6.091,530.956147037758,0.16417665407979
"27130",6.091,529.786591425695,0.16417665407979
"27131",5.583,527.938800871436,0.179115171054988
"27132",5.583,530.24780500386,0.179115171054988
"27133",5.583,529.803092641612,0.179115171054988
"27134",5.583,530.8253452793,0.179115171054988
"27135",5.583,523.855491298001,0.179115171054988
"27136",5.583,523.347146055597,0.179115171054988
"27137",5.154,522.256357341351,0.194024058983314
"27138",4.786,529.588811398643,0.208942749686586
"27139",4.786,532.324034369053,0.208942749686586
"27140",5.154,531.061080933225,0.194024058983314
"27141",5.154,529.12417134275,0.194024058983314
"27142",5.154,526.63933909181,0.194024058983314
"27143",5.154,522.280392092609,0.194024058983314
"27144",5.154,522,0.194024058983314
"27145",5.583,520.00116067479,0.179115171054988
"27146",5.154,518.807029747378,0.194024058983314
"27147",5.154,516.073158958665,0.194024058983314
"27148",5.154,515.82129547765,0.194024058983314
"27149",4.786,513.462010217487,0.208942749686586
"27150",4.188,514.810642153394,0.238777459407832
"27151",4.188,513.096005348244,0.238777459407832
"27152",4.467,514.687073648366,0.223863890754421
"27153",4.467,512.245237498512,0.223863890754421
"27154",4.467,517.249630642263,0.223863890754421
"27155",4.467,515.178220239459,0.223863890754421
"27156",4.467,514.664639030765,0.223863890754421
"27157",3.941,514.976014212554,0.253742704897234
"27158",3.941,512.184151372655,0.253742704897234
"27159",3.941,511.691177335165,0.253742704897234
"27160",3.941,512.636944607359,0.253742704897234
"27161",4.188,513.036868937395,0.238777459407832
"27162",4.786,507.869528341149,0.208942749686586
"27163",4.467,506.381951513406,0.223863890754421
"27164",4.786,501.77005694156,0.208942749686586
"27165",4.786,501.857120212274,0.208942749686586
"27166",5.583,504.889438689671,0.179115171054988
"27167",5.154,508.930133124277,0.194024058983314
"27168",5.154,507.845248169545,0.194024058983314
"27169",5.583,502.473197714922,0.179115171054988
"27170",5.583,501.574794347575,0.179115171054988
"27171",5.583,495.26715005077,0.179115171054988
"27172",5.583,492.928956933865,0.179115171054988
"27173",5.583,490.937968759186,0.179115171054988
"27174",5.583,490.614336937829,0.179115171054988
"27175",5.154,491.897853240702,0.194024058983314
"27176",5.154,488.560002532665,0.194024058983314
"27177",5.154,496.605824869971,0.194024058983314
"27178",6.091,513.672462347187,0.16417665407979
"27179",6.7,502.063110049766,0.149253731343284
"27180",6.7,501.006119015225,0.149253731343284
"27181",6.091,518.2934792526,0.16417665407979
"27182",6.7,521.64783699856,0.149253731343284
"27183",6.7,526.147934326375,0.149253731343284
"27184",6.091,520.976396854156,0.16417665407979
"27185",5.583,521.993793937178,0.179115171054988
"27186",6.091,532.065537054164,0.16417665407979
"27187",6.091,528.022504593853,0.16417665407979
"27188",6.091,521.430132190141,0.16417665407979
"27189",6.7,524.833803412481,0.149253731343284
"27190",6.7,525.011297230264,0.149253731343284
"27191",9.571,533.301764508378,0.104482290251802
"27250",6.091,542.538849879549,0.16417665407979
"27251",6.091,541.181229173617,0.16417665407979
"27252",6.091,538.34095588137,0.16417665407979
"27253",6.091,536.300914719161,0.16417665407979
"27254",6.091,529.980175266926,0.16417665407979
"27255",7.444,526.228392331172,0.134336378291241
"27256",7.444,524.669176702188,0.134336378291241
"27257",6.7,523.72272806422,0.149253731343284
"27258",7.444,518.642001612687,0.134336378291241
"27259",6.7,524.577062044319,0.149253731343284
"27260",6.7,526.386853773923,0.149253731343284
"27261",6.7,525.712722808405,0.149253731343284
"27262",6.7,522.803098454294,0.149253731343284
"27263",6.7,526.158801476042,0.149253731343284
"27264",6.091,533.293011826852,0.16417665407979
"27265",6.091,527.515918684145,0.16417665407979
"27266",6.7,524.836929657671,0.149253731343284
"27267",6.091,528.077684546606,0.16417665407979
"27268",6.091,526.768575150897,0.16417665407979
"27269",6.091,531.561127061459,0.16417665407979
"27270",6.091,526.317201812224,0.16417665407979
"27271",6.091,524.583033390905,0.16417665407979
"27272",6.091,524.442925578538,0.16417665407979
"27273",6.091,526.257679130008,0.16417665407979
"27274",6.091,524.832899427584,0.16417665407979
"27275",5.583,528.148223586027,0.179115171054988
"27276",6.091,521.811661427611,0.16417665407979
"27277",5.583,519.276498110976,0.179115171054988
"27278",6.091,516.997322114802,0.16417665407979
"27279",6.091,525.098032296539,0.16417665407979
"27280",5.154,528.076851633611,0.194024058983314
"27281",5.154,531.267846037637,0.194024058983314
"27282",5.154,528.272933496801,0.194024058983314
"27283",5.154,525.231186226732,0.194024058983314
"27284",5.154,522.703025902168,0.194024058983314
"27285",5.154,520.586320629973,0.194024058983314
"27286",5.583,519.168878553087,0.179115171054988
"27287",5.583,519.250121241721,0.179115171054988
"27288",5.154,518.910695567115,0.194024058983314
"27289",5.583,518.592938309421,0.179115171054988
"27290",4.786,517.392251494566,0.208942749686586
"27291",4.467,519.177525561747,0.223863890754421
"27292",4.188,517.526502358493,0.238777459407832
"27293",4.188,518.886785265111,0.238777459407832
"27294",4.467,518.34419826084,0.223863890754421
"27295",4.467,518.027504674514,0.223863890754421
"27296",4.467,516.979935471652,0.223863890754421
"27297",4.786,515.152068555907,0.208942749686586
"27298",4.188,515.597972006587,0.238777459407832
"27299",3.722,514.424630587568,0.268672756582483
"27300",4.467,514.030804498272,0.223863890754421
"27301",4.467,515.248371763231,0.223863890754421
"27302",4.467,516.003871485161,0.223863890754421
"27303",4.467,512.768656323963,0.223863890754421
"27304",4.467,507.823109277835,0.223863890754421
"27305",4.467,508.339886019229,0.223863890754421
"27306",4.467,506.102040719977,0.223863890754421
"27307",4.786,506.912108140543,0.208942749686586
"27308",5.583,510.433406352059,0.179115171054988
"27309",5.154,507.31294857887,0.194024058983314
"27310",5.583,504.244824864051,0.179115171054988
"27311",5.154,500.759886478091,0.194024058983314
"27312",5.583,498.293218654806,0.179115171054988
"27313",5.583,498.452649830253,0.179115171054988
"27314",5.583,497.433138231539,0.179115171054988
"27315",5.583,498.132994926826,0.179115171054988
"27316",5.583,490.30308000617,0.179115171054988
"27317",5.154,487.962050874967,0.194024058983314
"27318",13.4,489.863515315905,0.0746268656716418
"27319",6.7,492.905580511194,0.149253731343284
"27320",6.7,494.49439399562,0.149253731343284
"27321",6.7,495.380162221329,0.149253731343284
"27322",6.7,495.815603466643,0.149253731343284
"27323",6.7,515.677031729278,0.149253731343284
"27324",6.091,520.483370181214,0.16417665407979
"27325",6.7,512.916193873923,0.149253731343284
"27326",5.583,516.17524588371,0.179115171054988
"27327",6.091,525.848714733178,0.16417665407979
"27328",6.091,525.405391029243,0.16417665407979
"27329",6.091,524.701196880401,0.16417665407979
"27330",6.7,515.727265070078,0.149253731343284
"27331",6.7,519.036729291836,0.149253731343284
"27332",6.7,525.052192985661,0.149253731343284
"27333",6.091,523.218193399743,0.16417665407979
"27391",6.7,533.99596148381,0.149253731343284
"27392",7.444,535.292621439286,0.134336378291241
"27393",7.444,537.964301571216,0.134336378291241
"27394",7.444,535.786685575853,0.134336378291241
"27395",7.444,531.749587604434,0.134336378291241
"27396",7.444,525.865986299776,0.134336378291241
"27397",7.444,522.795021562155,0.134336378291241
"27398",7.444,518.662562890676,0.134336378291241
"27399",7.444,516.180379368092,0.134336378291241
"27400",6.7,520.848790760515,0.149253731343284
"27401",6.091,523.282863496335,0.16417665407979
"27402",6.7,520.38378669333,0.149253731343284
"27403",6.7,518.826583274464,0.149253731343284
"27404",6.7,523.158032578055,0.149253731343284
"27405",6.091,530.116061825992,0.16417665407979
"27406",6.091,525.748966873301,0.16417665407979
"27407",6.091,524.107902999971,0.16417665407979
"27408",6.091,524.601400797164,0.16417665407979
"27409",6.091,524.295514837864,0.16417665407979
"27410",6.091,528.21286670971,0.16417665407979
"27411",6.091,526.736136567023,0.16417665407979
"27412",6.091,523.08100629246,0.16417665407979
"27413",6.091,519.924529498198,0.16417665407979
"27414",6.091,521.432429409406,0.16417665407979
"27415",6.091,520.881428043385,0.16417665407979
"27416",5.583,527.925010854587,0.179115171054988
"27417",6.091,525.842934668954,0.16417665407979
"27418",6.091,519.056031483359,0.16417665407979
"27419",5.583,513.051828582615,0.179115171054988
"27420",5.583,517.802395059203,0.179115171054988
"27421",5.583,520.4253289978,0.179115171054988
"27422",5.583,528.333625275567,0.179115171054988
"27423",5.583,527.626336629944,0.179115171054988
"27424",5.583,526.590779138438,0.179115171054988
"27425",5.583,524.713874425499,0.179115171054988
"27426",5.583,523.79134571596,0.179115171054988
"27427",5.583,524.231569638925,0.179115171054988
"27428",5.583,524.68757436782,0.179115171054988
"27429",5.154,523.759272105298,0.194024058983314
"27430",5.154,522.497895497346,0.194024058983314
"27431",4.786,522.963406454156,0.208942749686586
"27432",4.467,524.373128863599,0.223863890754421
"27433",4.188,523.815360860566,0.238777459407832
"27434",4.188,523.44645074168,0.238777459407832
"27435",4.188,523.448042676719,0.238777459407832
"27436",4.467,522.452577402616,0.223863890754421
"27437",4.467,519.545995137335,0.223863890754421
"27438",4.786,517.134037563628,0.208942749686586
"27439",4.467,517.267684947519,0.223863890754421
"27440",4.467,516.408624263765,0.223863890754421
"27441",4.467,516.336406066966,0.223863890754421
"27442",4.467,516.032310450012,0.223863890754421
"27443",4.467,517.532571260304,0.223863890754421
"27444",4.467,515.601899456245,0.223863890754421
"27445",4.786,513.799086597132,0.208942749686586
"27446",4.786,517.080848251542,0.208942749686586
"27447",4.467,513.870009952627,0.223863890754421
"27448",4.786,510.262219712446,0.208942749686586
"27449",5.583,509.560502142415,0.179115171054988
"27450",6.091,506.324006380769,0.16417665407979
"27451",5.583,504.18534521852,0.179115171054988
"27452",5.154,505.23653818603,0.194024058983314
"27453",4.786,505.218804774188,0.208942749686586
"27454",5.154,502.621372574549,0.194024058983314
"27455",5.154,501.468462102406,0.194024058983314
"27456",5.154,500.856223312034,0.194024058983314
"27457",5.583,494.501962627545,0.179115171054988
"27458",16.75,495.215441512448,0.0597014925373134
"27459",16.75,495.584138937075,0.0597014925373134
"27460",13.4,495.666148213663,0.0746268656716418
"27461",16.75,494.162865468851,0.0597014925373134
"27462",16.75,494.136319859584,0.0597014925373134
"27463",22.333,489.09535834067,0.0447767877132495
"27464",6.091,493.933779967277,0.16417665407979
"27465",6.091,513.615337728901,0.16417665407979
"27466",6.091,515.424306694577,0.16417665407979
"27467",6.7,516.752412879489,0.149253731343284
"27468",6.7,517.018166043207,0.149253731343284
"27469",6.7,512.77364902683,0.149253731343284
"27470",6.7,520.484098248645,0.149253731343284
"27471",6.7,516.360975275666,0.149253731343284
"27472",6.7,511.98736947462,0.149253731343284
"27473",6.7,519.486598479411,0.149253731343284
"27474",6.7,519.331358400441,0.149253731343284
"27475",6.091,516.30541064543,0.16417665407979
"27476",6.091,510.572888350288,0.16417665407979
"27532",7.444,529,0.134336378291241
"27533",7.444,530.623278489702,0.134336378291241
"27534",7.444,533.552812558092,0.134336378291241
"27535",7.444,528.63656538309,0.134336378291241
"27536",7.444,527.892237376293,0.134336378291241
"27537",7.444,524.161544490186,0.134336378291241
"27538",7.444,520.685386978163,0.134336378291241
"27539",7.444,516.195606385232,0.134336378291241
"27540",8.375,515.129279798341,0.119402985074627
"27541",7.444,517.519012999125,0.134336378291241
"27542",6.7,517.716567193223,0.149253731343284
"27543",6.7,515.004423567268,0.149253731343284
"27544",6.7,517.94704766755,0.149253731343284
"27545",6.7,521.419934740881,0.149253731343284
"27546",6.7,529.230286684999,0.149253731343284
"27547",6.091,526.377152729263,0.16417665407979
"27548",6.091,523.895846730689,0.16417665407979
"27549",6.7,519.741306638827,0.149253731343284
"27550",6.7,521.15203322513,0.149253731343284
"27551",6.091,526.202482511299,0.16417665407979
"27552",6.091,528.596643262939,0.16417665407979
"27553",6.091,522.742889244671,0.16417665407979
"27554",6.091,516.582650150015,0.16417665407979
"27555",6.091,517.084221724307,0.16417665407979
"27556",6.091,520.42079976526,0.16417665407979
"27557",5.154,525.013215393776,0.194024058983314
"27558",5.583,528.650784168009,0.179115171054988
"27559",5.583,518.777688805132,0.179115171054988
"27560",5.583,511.326201543947,0.179115171054988
"27561",5.583,511.579644108524,0.179115171054988
"27562",6.091,516.094211076062,0.16417665407979
"27563",6.091,523.355357262234,0.16417665407979
